Company Name,Address,City,State,Zip,Country,Phone,Fax,Toll Free,Email,Website,Personnel,Personnel Emails,Service Codes,Member Since,SCRA ID
"Sullivan Industrial Services, LLC","125 Old Iron Ore  Road A Bloomfield, CT 06002 United States",,,,,(203) 349-1701,125,125,Kevin@sullivanindustrialservices.com,https://www.sullivanindustrialservices.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-MillwrightT-Transportation,2022,49491
"Sumitomo Mitsui Finance and Leasing Co., Ltd.","666 Third Avenue  8th Floor New York, NY 10172 United States",,,,,(212) 224-4853,666,666,,https://,Member Get (a-Member);  (),info@scranet.org,,2014,39014
Summit City Steel Erection LLC,"7004 W County Road 350 South South Whitley, IN 46787 United States",,,,,(260) 424-3800,7000,7000,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2025,54026
"Summit Funding Group, Inc.","1133 Bridgeway Blvd. Orlando, FL 32828 United States",,,,,(407) 739-0391,1133,1133,,https://http://summit-funding.com/,Member Get (a-Member);  (),info@scranet.org,,2025,41409
Suncor Energy,"150 6 Avenue S W Calgary, AB T2P 3E3 Canada",,,,,(780) 714-1212,150 6,150 6,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2025,53329
"Super Transporte Internacional, SA De CV","Carretera A Piedras Negras Km. 17 Mas 77  Ejido San Francisco Nuevo Laredo, Tamaulipas 88176 Mexico",,,,,52-867-7111700,88176,88176,,https://www.sti.com.mx,Member Get (a-Member);  (),info@scranet.org,T-Transportation,1996,10984
"Superior Cranes, Inc.","405 W US HWY 74 Rockingham, NC 28379 United States",,,,,(910) 997-7700,405,405,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,2007,10986
"Superior Cranes, Inc. (B)","155 Bradley Branch Road Arden, NC 28704 United States",,,,,(828) 399-1672,155,155,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49279
"Superior Cranes, Inc. (B)","650 Precast Lane Moncks Corner, SC 29461 United States",,,,,(803) 968-6118,650,650,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49275
"Superior Cranes, Inc. (B)","4520 Reagan Drive Charlotte, NC 28206 United States",,,,,(980) 729-5781,4520,4520,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49274
"Superior Cranes, Inc. (B)","2360 Spires Drive Macon, GA 31216 United States",,,,,(404) 275-8599,2360,2360,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,51432
"Superior Cranes, Inc. (B)","2909 Ila Road Commerce, GA 30530 United States",,,,,(706) 612-3009,2909,2909,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,51434
"Superior Cranes, Inc. (B)","327 Dodds Avenue Adairsville, GA 30103 United States",,,,,(770) 548-7841,327,327,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,51433
"Superior Cranes, Inc. (B)","4085 Riverside Drive Douglasville, GA 30135 United States",,,,,(404) 275-8599,4085,4085,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,51431
"Superior Cranes, Inc. (B)","1624 N Douglas Street Florence, SC 29501 United States",,,,,(843) 669-6868,1624,1624,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49273
"Superior Cranes, Inc. (B)","1079 Boulder Road Greensboro, NC 27409 United States",,,,,(336) 553-0078,1079,1079,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49272
"Superior Cranes, Inc. (B)","780 Upper Valley Falls Road Boiling Springs, SC 29316 United States",,,,,(864) 706-6862,780,780,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49269
"Superior Cranes, Inc. (B)","790 US HWY 17 N New Bern, NC 28560 United States",,,,,(252) 638-2582,790,790,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49271
"Superior Cranes, Inc. (B)","5102 Nelson Road Morrisville, NC 27560 United States",,,,,(919) 293-1886,5102,5102,,https://www.superiorcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,49270
Superior Rigging & Erecting Co.,"3250 Woodstock Road, Southeast Atlanta, GA 30316-4552 United States",,,,,(404) 627-1335,3250,3250,,https://www.superiorrigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightS-SteelT-Transportation,2004,16811
Superior Rigging & Erecting Co. (B),"11244 Boggy Creek Rd Orlando, FL 32824 United States",,,,,(407) 730-8886,11244,11244,c.cioara@superiorrigging.com.,https://www.superiorrigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightS-SteelT-Transportation,,44284
Superior Trailer Sales,"3228 Bennington Street Houston, TX 77093 United States",,,,,(713) 224-4200,3228,3228,,https://,Member Get (a-Member);  (),info@scranet.org,,2019,46350
"Superior Transportation, Inc.","1940 Hanahan Road Charleston, SC 29406 United States",,,,,(843) 740-1840,1940,1940,,https://www.superiortransportation.us,Member Get (a-Member);  (),info@scranet.org,S-SteelT-Transportation,1998,10991
"T.J. Potter Trucking, Inc.","13000 Sherburne Avenue Becker, MN 55308-8823 United States",,,,,(763) 262-5850,13000,13000,,https://www.tjpottertrucking.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2004,13472
TA Services Inc,"242 Regency Pkwy Mansfield, TX 76063 United States",,,,,(904) 252-2323,242,242,,https://www.Taservices.com,Member Get (a-Member);  (),info@scranet.org,,2026,54454
Tadano America Corporation,"4242 West Greens Rd. Houston, TX 77066 United States",,,,,(281) 869-0030,4242,4242,,https://www.tadanoamericas.com,Member Get (a-Member);  (),info@scranet.org,,1987,10998
TAKKION,"6360 E Yellowstone Highway  P.O. Box 51608 Evansville, WY 82636 United States",,,,,(307) 337-2671,6360,6360,,https://www.takkion.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2013,36795
TAKKION (B),"746 S. Farmland Rd. Garden City, KS 67846 United States",,,,,(307) 337-2671,746,746,,https://www.takkion.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,48317
TAKKION (B),"902 N. 30th St. Enid, OK 73701 United States",,,,,(307) 337-2671,902,902,,https://www.takkion.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,49440
"Talbert Manufacturing, Inc.","1628 W. State Road 114 Rensselaer, IN 47978 United States",,,,,(219) 866-7141,1628,1628,,https://www.talbertmfg.com,Member Get (a-Member);  (),info@scranet.org,,1950,11001
Tatum Crane Inc.,"7341 W. Vickery Blvd Fort Worth, TX 76116 United States",,,,,(936) 645-1944,7341,7341,,https://tatumcraneinc.com/,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingO-Oil FieldT-Transportation,2019,47535
Tatum Crane Inc. (B),"106 Valentine St. Longview, TX 75604 United States",,,,,(936) 645-1944,106,106,,https://www.tatumcraneinc.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingO-Oil FieldT-Transportation,,51527
Taucher Brothers,"5933 State Route 82  P.O. Box 1776 Hiram, OH 44234 United States",,,,,(330) 274-8295,5933,5933,john@portagesystems.com,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2017,44465
"Taylor Crane & Rigging, Inc.","1211 W. 12th Street Coffeyville, KS 67337 United States",,,,,(620) 251-1530,1211,1211,,https://www.taylorcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,1983,11003
"Taylor Crane & Rigging, Inc. (B)","1919 N. Garnett Rd. Tulsa, OK 74116 United States",,,,,(918) 439-4000,1919,1919,,https://www.taylorcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,,12428
"Taylor Machine Works, Inc.","3690 North Church Avenue Louisville, MS 39339 United States",,,,,(662) 773-3421,3690,3690,,https://www.taylorforklifts.com,Member Get (a-Member);  (),info@scranet.org,,2022,13309
Taylor Transport,"1708 Hwy 113  S.W. Cartersville, GA 30120 United States",,,,,(770) 387-7500,1708,1708,brittanynelson@taylortruck.net,https://www.taylortruck.net,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2016,25865
Taz Services LLC,"5020 Fannett Ed Beaumont, TX 77705 United States",,,,,(954) 449-3253,5020,5020,,https://,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2025,54171
"TDS Erectors and Crane Service, LLC","1630 S Constitution Ave Ashdown, AR 71822 United States",,,,,(870) 898-2695,1630,1630,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,2023,32812
Team Haugen HUB International,"560 Country Club Road Eugene, OR 97401 United States",,,,,(541) 222-0545,560,560,,https://,Member Get (a-Member);  (),info@scranet.org,,2025,53242
"TEC Associates, Inc.","148 Pratts Junction Rd - Box 652 Sterling, MA 01564 United States",,,,,(508) 868-4893,148,148,,https://www.tecassociatesinc.net,Member Get (a-Member);  (),info@scranet.org,,2013,36840
"Tecno Montajes, S.A. De C.V.","Blvd. Gustavo Diaz Ordaz #201  Col. Loma Linda Ramos Arizpe, Coahuila 25903 Mexico",,,,,52 (844) 488 0695,201,201,,https://www.tecnomontajes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-Millwright,2008,29729
TECNOGRUAS,"Av. Santa Maria 2670 Providencia, Santiago 7500023 Chile",,,,,(713) 732-4837,"2670
7500023","2670
7500023",aguzman@heavycraneandrigging.com,https://www.heavycraneandrigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalT-Transportation,2024,16768
TEFCO Transportation,"6831 W Beaver Street Jacksonville, FL 32254 United States",,,,,(904) 781-1202,6831,6831,,"https://www.TefcoTransportation.com

",Member Get (a-Member);  (),info@scranet.org,T-Transportation,2023,50616
Temisko Inc.,"91, rue Ontario Notre-Dame Du Nord, QC J0Z 3B0 Canada",,,,,(819) 723-2416,(819) 723-2416,(819) 723-2416,,https://www.temisko.com,Member Get (a-Member);  (),info@scranet.org,,2025,32602
Tesar Industrial Contractors,"3920 Jennings Road Cleveland, OH 44109-2860 United States",,,,,(216) 741-8008,3920,3920,,https://www.tesarindustrialcontractors.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,1975,10962
Teufelberger Wire Rope,"Boehmerwaldstrasse 20 Wels, Upper Austria 4600 Austria",,,,,+43 7242 615,"20
4600","20
4600",,https://www.teufelberger.com,Member Get (a-Member);  (),info@scranet.org,,2015,40784
"Thackray Crane Rental, Inc.","2071 Byberry Road Philadelphia, PA 19116 United States",,,,,(215) 464-1600,2071,2071,,https://www.thackraycrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2012,16412
The Boldt Company,"2525 N. Roemer Rd. Appleton, WI 54912 United States",,,,,(920) 570-1380,2525,2525,,https://www.boldt.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,2014,39520
The Boldt Company (B),"51740 Grand River Ave. Wixom, MI 48393 United States",,,,,(313) 329-2700,51740,51740,,https://www.boldt.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,,47349
"The Crane Guys, LLC","10850 Portal Drive Los Alamitos, CA 90368 United States",,,,,(562) 777-0600,10850,10850,,https://www.craneguys.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2025,33727
The Fogel Co.,"4431 California St. San Francisco, CA 94118 United States",,,,,(415) 422-0081,4431,4431,,https://www.fogelco.com,Member Get (a-Member);  (),info@scranet.org,,2010,33822
The GTI Group,"5020 Rue Fairway Lachine, QC H8T 1B8 Canada",,,,,(514) 349-3471,5020,5020,,https://www.thegtigroup.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2024,14395
The Kelly Group,"3310 Concord Road Lafayette, IN 47909 United States",,,,,(765) 474-1800,3310,3310,,https://www.thekelly-group.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,2024,52113
The Lanco Group of Companies,"17301 Palmer Blvd. Homewood, IL 60430 United States",,,,,(708) 596-5200,17301,17301,,https://www.thelancogroup.com,Member Get (a-Member);  (),info@scranet.org,,2024,52426
"The Manitowoc Company, Inc.","One Park Plaza  11270 West Park Place, Suite 1000 Milwaukee, WI 53224 United States",,,,,(414) 760-4600,11270,11270,,https://www.manitowoc.com,Member Get (a-Member);  (),info@scranet.org,,1989,10311
The Paramount Transport & Trading Co. Ltd.,"P.O. Box 4 (WI)  44 Maharaj Street San Fernando, Marabella WI Trinidad",,,,,(868) 653-3802,(868) 653-3802,(868) 653-3802,,https://www.paramounttransport.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-MillwrightO-Oil FieldS-SteelT-Transportation,1984,10788
The Rose Mark Risk Group,"1900 Jay Ell Drive Richardson, TX 75081 United States",,,,,(682) 478-9903,1900,1900,,https://www.rosemarkrisk.com,Member Get (a-Member);  (),info@scranet.org,,2023,50692
The Sack Company,"3302 Zell Miller Parkway Statesboro, GA 30458 United States",,,,,(912) 871-8771,3302,3302,erics@hasack.com,https://www.thesackcompany.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-Millwright,2006,27378
The Xtreme Groupe / Le Groupe Xtreme,"440 Guindon  Suite 108 Saint-Eustache, QC J7R 6S5 Canada",,,,,(450) 623-3555,440,440,maxime@legroupextreme.com,https://www.legroupextreme.com,Member Get (a-Member);  (),info@scranet.org,,2021,49053
Tidewater Crane & Rigging Co.,"P.O. Box 4928 Virginia Beach, VA 23454-4928 United States",,,,,(757) 456-0000,4928,4928,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,1968,10972
TII SCHEUERLE,"Otto-Rettenmaier-Str. 15 Pfedelbach,  74629 Germany",,,,,+49-7941-691-0,"15
74629","15
74629",,https://https://www.tii-group.com/tii-scheuerle,Member Get (a-Member);  (),info@scranet.org,,1979,10849
Timber Producers Mats,"1012 S Main Hamburg, AR 71646 United States",,,,,(870) 853-7241,1012,1012,geneb@tmbrpro.com,https://www.timberproducers.net,Member Get (a-Member);  (),info@scranet.org,,2024,52002
"Tim's Crane & Rigging, Inc.","P.O. Box 1136 Pooler, GA 31322 United States",,,,,(912) 748-1318,1136,1136,,https://www.timscrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,1997,10973
"Titan Crane & Rigging, Inc.","3755 E. Munford Ave. Stockton, CA 95215 United States",,,,,(209) 993-3557,3755,3755,,https://www.titancrane.net,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2017,43509
"Titan Crane, Inc.","10939 Philadelphia Rd.  Suite A-4 White Marsh, MD 21162 United States",,,,,(410) 399-1900,10939,10939,,https://www.Titancraneinc.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2024,51763
Titan Heavy Lift,"5 Anvil Close South Guildford, Western Australia 6055 Australia",,,,,0893782079,6055,6055,,https://www.titanheavylift.com.au,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2025,52931
"TL Jackson Construction, Inc.","717 Country Road York, PA 17403 United States",,,,,(717) 428-9911,717,717,Jed.beckman@gcsbuilt.com,https://www.tljacksonconstruction.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,2025,53305
"TLG Transport, Inc","4328 State Hwy 66 Longmont, CO 80504 United States",,,,,(303) 678-8384,4328,4328,,https://www.tlgtransport.com,Member Get (a-Member);  (),info@scranet.org,O-Oil FieldS-SteelT-Transportation,2014,39692
TM Trailer Sales Inc.,"192 Van Mar Blvd. Jackson, GA 30233 United States",,,,,(770) 305-9071,192,192,,https://www.tmtrailersales.com,Member Get (a-Member);  (),info@scranet.org,,2015,41057
TMS Heavy Haul,"801 W Dewey Ave Sapulpa, OK 74066 United States",,,,,(918) 264-6670,801,801,,https://TMSHeavyHaul.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2020,48269
TNF Transport LLC,"1638 Corsair Lane Middleburg, FL 32068 United States",,,,,(877) 887-5587,1638,1638,,https://,Member Get (a-Member);  (),info@scranet.org,,2025,53146
"TNT Crane & Rigging, Inc.","925 South Loop West Houston, TX 77054 United States",,,,,(713) 644-6113,925,1985,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2000,11960
"TNT Crane & Rigging, Inc. (B)","5245 N Twin City Hwy Beaumont, TX 77627 United States",,,,,(409) 729-5600,5245,5245,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,34828
"TNT Crane & Rigging, Inc. (B)","1500 Victoria Street Freeport, TX 77541 United States",,,,,(979) 217-3545,1500,1500,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,37239
"TNT Crane & Rigging, Inc. (B)","4853 S. Sheridan  Suite 614 Tulsa, OK 74145 United States",,,,,(539) 202-1590,4853,4853,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,43296
"TNT Crane & Rigging, Inc. (B)","8020 SW 74th St. Oklahoma City, OK 73169 United States",,,,,(405) 745-2318,8020,8020,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,39925
"TNT Crane & Rigging, Inc. (B)","11721 Von Quintas Rd. Austin, TX 78719 United States",,,,,(512) 501-1718,11721,11721,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,34826
"TNT Crane & Rigging, Inc. (B)","14616 IH10 East Marion, TX 78124 United States",,,,,(210) 656-7900,14616,14616,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,37240
"TNT Crane & Rigging, Inc. (B)","1621 East Iowa Edinburg, TX 78539 United States",,,,,(956) 287-1700,1621,1621,,https://www.tntcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,34824
